dataset,record_id,source_row_number,code,severity,field,message,raw_value,affects_metrics,recommended_action
Work Orders,SDPLDEAL-097,94,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_051',WOCOMPANY_051,False,
Work Orders,SDPLDEAL-098,95,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-098,95,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_021',WOCOMPANY_021,False,
Work Orders,SDPLDEAL-099,96,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-099,96,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_003',WOCOMPANY_003,False,
Work Orders,SDPLDEAL-100,97,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-100,97,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_021',WOCOMPANY_021,False,
Work Orders,SDPLDEAL-102,98,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-102,98,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-103,99,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-103,99,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_033',WOCOMPANY_033,False,
Work Orders,SDPLDEAL-105,100,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-105,100,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_019',WOCOMPANY_019,False,
Work Orders,SDPLDEAL-106,101,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-106,101,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_006',WOCOMPANY_006,False,
Work Orders,SDPLDEAL-108,102,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-108,102,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_009',WOCOMPANY_009,False,
Work Orders,SDPLDEAL-109,103,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-109,103,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_048',WOCOMPANY_048,False,
Work Orders,SDPLDEAL-111,104,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-111,104,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_052',WOCOMPANY_052,False,
Work Orders,SDPLDEAL-112,105,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-112,105,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_034',WOCOMPANY_034,False,
Work Orders,SDPLDEAL-113,106,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-113,106,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_009',WOCOMPANY_009,False,
Work Orders,SDPLDEAL-115,107,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-115,107,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_006',WOCOMPANY_006,False,
Work Orders,SDPLDEAL-116,108,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-116,108,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_013',WOCOMPANY_013,False,
Work Orders,SDPLDEAL-117,109,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-117,109,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_012',WOCOMPANY_012,False,
Work Orders,SDPLDEAL-118,110,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-118,110,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_050',WOCOMPANY_050,False,
Work Orders,SDPLDEAL-119,111,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-119,111,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_017',WOCOMPANY_017,False,
Work Orders,SDPLDEAL-120,112,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-120,112,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_031',WOCOMPANY_031,False,
Work Orders,SDPLDEAL-121,113,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-121,113,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_047',WOCOMPANY_047,False,
Work Orders,SDPLDEAL-122,114,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-122,114,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_044',WOCOMPANY_044,False,
Work Orders,SDPLDEAL-123,115,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-123,115,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-124,116,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-124,116,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_009',WOCOMPANY_009,False,
Work Orders,SDPLDEAL-125,117,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-125,117,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_046',WOCOMPANY_046,False,
Work Orders,SDPLDEAL-126,118,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-126,118,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_026',WOCOMPANY_026,False,
Work Orders,SDPLDEAL-127,119,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-127,119,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_014',WOCOMPANY_014,False,
Work Orders,SDPLDEAL-128,120,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-128,120,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_028',WOCOMPANY_028,False,
Work Orders,SDPLDEAL-129,121,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-129,121,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_020',WOCOMPANY_020,False,
Work Orders,SDPLDEAL-130,122,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-130,122,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_020',WOCOMPANY_020,False,
Work Orders,SDPLDEAL-131,123,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-131,123,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-132,124,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-132,124,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-134,125,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-134,125,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_005',WOCOMPANY_005,False,
Work Orders,SDPLDEAL-133,126,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-133,126,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_010',WOCOMPANY_010,False,
Work Orders,SDPLDEAL-135,127,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-135,127,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_051',WOCOMPANY_051,False,
Work Orders,SDPLDEAL-136,128,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-136,128,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-137,129,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-137,129,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-138,130,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-138,130,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_051',WOCOMPANY_051,False,
Work Orders,SDPLDEAL-139,131,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-139,131,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-140,132,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-140,132,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_015',WOCOMPANY_015,False,
Work Orders,SDPLDEAL-141,133,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-141,133,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-142,134,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-142,134,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_016',WOCOMPANY_016,False,
Work Orders,SDPLDEAL-143,135,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-143,135,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_030',WOCOMPANY_030,False,
Work Orders,SDPLDEAL-144,136,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-144,136,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_014',WOCOMPANY_014,False,
Work Orders,SDPLDEAL-145,137,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-145,137,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-146,138,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-146,138,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-147,139,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-147,139,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_037',WOCOMPANY_037,False,
Work Orders,SDPLDEAL-149,140,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-149,140,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',WOCOMPANY_002,False,
Work Orders,SDPLDEAL-150,141,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-150,141,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_029',WOCOMPANY_029,False,
Work Orders,SDPLDEAL-151,142,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-151,142,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_006',WOCOMPANY_006,False,
Work Orders,SDPLDEAL-152,143,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-152,143,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_033',WOCOMPANY_033,False,
Work Orders,SDPLDEAL-153,144,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-153,144,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_007',WOCOMPANY_007,False,
Work Orders,SDPLDEAL-154,145,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-154,145,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_040',WOCOMPANY_040,False,
Work Orders,SDPLDEAL-155,146,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-155,146,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_040',WOCOMPANY_040,False,
Work Orders,SDPLDEAL-156,147,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
Work Orders,SDPLDEAL-156,147,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_027',WOCOMPANY_027,False,
Work Orders,SDPLDEAL-156,147,unexpected_tax_rate,warning,implied_tax_rate,Cannot calculate implied tax rate with non-positive exclusive amount 0.0,"excl:0.0, incl:0.0",False,Verify tax calculation and contract tax terms
Work Orders,SDPLDEAL-157,148,no_source_deal_reference,info,deal_reference,deal_reference remains null (no verified deal lookup in raw file),,False,
